comment,date,score,user,title
구가의 서에 이사벨의 my eden이 있다면 천명에서는 두둥~하면서 여자 허밍처럼 나오는 음악이 천명의 분위기를 가장 잘 담아내는 OST인 것 같은데... 왜 OST목록에 없는거죠?  제목도 모르겠고...,2013-05-26,10.0,오호,65653
"내용은 괜찮은거 같은데,쓸데없이 퓨전을 섞어놓으니,극 긴장감이나 무게감이 확실히 떨어짐.안그래도,이동욱시 하나만으로도 살짝 외국인필이 나는데..그 동생과 몇몇 조연은 아주 대놓고 현대극인지 퓨전인지 헷갈릴지경",2013-05-25,7.0,샤론,65653
출연자 헤어스타일 진짜...앞머리에 파마에 염색에...깬다,2013-05-25,1.0,김씨더맥스,65653
연기좀;;,2013-05-25,7.0,평론가,65653
연출이 좋아요^^,2013-05-25,8.0,사릉,65653
"연출만 좋다, 나머진 ㅉㅉㅉㅉ",2013-05-25,4.0,빅토르,65653
수작임 화면 연출도 좋고 주제도 좋다 작품이라고 할 정도로 좋음 다음주가 기다려진다,2013-05-24,10.0,망토차차,65653
훌륭한 드라마다..시청률이 더 올랐으면...,2013-05-24,10.0,박선희,65653
우왕 ~^^ 회차마다 스릴만점 ~ 왠만한 영화보다 재밌네여 ~^^,2013-05-24,10.0,터프가이,65653
^^,2013-05-24,10.0,그린라임,65653
아이들때문에 티비 잘 안보는데 유일하게 이것만 딱 봅니다. 넘 잼있어용!! 시청률도 대박나세요~~,2013-05-24,10.0,Pax Mentis,65653
천명은 연기 대사 연출 모두 살아있네요. 근래에 보기 드믄 수작입니다.,2013-05-24,10.0,coth33,65653
"홍역귀, 소백 등등... 캐릭터들이 솨롸있네~ 기록상으로도 성군의 자질을 지녔으나 너무 일찍 세상을 떠난 인종은 벌써부터 안타깝기 그지없고.. 글고 랑이와 최원 캐릭터의 만남이나 감정씬도 너무 난발하는 경향이 있는 듯. 중요한 비중을 차지하는 만큼 아낄 땐 아껴줘야 할 듯...",2013-05-24,10.0,오호,65653
들마는 이렇게 만들어야 ㅠ.ㅠ,2013-05-24,10.0,맴그대잠,65653
연출;;,2013-05-24,10.0,사릉,65653
너무 좋아요 연출;;,2013-05-24,9.0,졸구,65653
굿,2013-06-27,10.0,관사마,65653
good,2013-06-27,10.0,하니하니요,65653
"너무과하지도  너무 부족하지도
않게 따뜻한  사극이네요
중전에 악행은
뭐  뻔한거였지만
잘봤습니다",2013-06-27,10.0,네잎event,65653
꼬마 대군마마님. 연기를 너무 잘하십니다..,2013-06-27,10.0,채경희,65653
마지막이라니...ㅠㅠㅠㅠ 제발 모두모두 행복해지길...,2013-06-27,10.0,pet angel,65653
갈수록  흥미진진 하네요...,2013-06-21,10.0,코리,65653
이 드라마를 보면서 항상 느낀건데 문정왕후 역할을 맡은 박지영씨 때문에 이 드라마가 사는것 같습니다. 박지영씨 연기력에 박수를 보냅니다~ 다들 열심히 하지만 그래도 박지영씨 캐스팅은 아주 훌륭했다고 봅니다 ~~,2013-06-21,10.0,빛,65653
문정왕후의 이호죽이기 프로젝트가 들통나자 이호에게 반연자 낙인으로 문정왕후는 딜을 제안한다 이런걸 보면 지금 여당 야당의 밀약이 생각나게 한다 드라마가 교훈을 주는경우도 있네,2013-06-21,10.0,Finz,65653
역대 사극 최고 퀄인거같네요 명드라인에 탐 ㅇㅇ,2013-06-21,10.0,도깨비,65653
한국도망자수준참대단하네요 슈퍼히어로 막장사극극본이렇게쓰지맙시다 웹툰 작가들좀본받으세요 쫌쫌 짜증대신스릴을달라고...,2013-06-21,0.0,김선경,65653
"오늘 경원대군 연기가 놀랐어요~+_+ 배우들의 열연에 비해 스토리가 아쉽습니다~ 20부작은 길고, 16부작이 적당했을 듯합니다;; 시청률이 점점 하락세이군요",2013-06-21,6.0,엊그제,65653
잼있게 잘보고 있음..좀 밋밋한 부분도 있지만....,2013-06-07,8.0,사계절,65653
역사적으로 인종이 1년정도 왕위에 오르고 문정왕후가 섭정을 하니 일단 이 드라마에서 둘다 살아남겠죠. 그런데 문정왕후 파워가 너무 강하게 그려지다보니 세자나 최원쪽은 계란으로 바위치는 느낌...그럼 도대체 천명은 어디로 갈까효...그러니 전개가 답답하고 시원하게 터지는게 하나도 없어요. 그래서 보는 내내답답.,2013-06-07,8.0,그린라임,65653
"뻔한 스토리에 20부작 맞출려고 너무 시간 끌기에 꾸준히 시청해온 본인도 짜증이 나기 시작했다, 너무 지루한감이 크다,, 짧고 굵게 했으면 좋겠다,,, 어제 14부에서 왜 갑자기 말도 안되는 사랑타령으로 긴 시간을 허비 하는지? 작가야, 당신같으면 누명쓰고 도망치는 입장에서 이성이 눈에 들어 오겠냐고??",2013-06-07,2.0,화이팅,65653
송지효씨 오열연기때문에 같이 울었습니다 지효씨 연기 너무 좋구요 도문이랑 캐미가 좋았는데 더 못보네요 장행수랑 도문 너무 아쉽습니다,2013-06-07,10.0,예승사랑,65653
"홍역귀,세자 볼수있는 수요일 빨리와라",2013-06-04,10.0,jiwon,65653
"우는 연기할떄에 송지효 얼굴..: 으 오글거려. 연기 못하던데 왜 그렇게 잘한다고칭찬이지? 억지로 웃음참아가면서 우는 연기하는것 같던데. 강별은 ㅡ,ㅡ 턱좀 들고 대사하지마라 사각턱 보기 껄끄럽다.ㅋㅋㅋ",2013-06-04,2.0,왕좌의계모임,65653
임슬옹 연기 정말잘한다 ~완전히 몰입도 100%,2013-06-02,10.0,승연이,65653
홍역귀와 최원동생이 제법 그림나오네요ㅎ 앞으로가 궁금해요!,2013-06-01,9.0,tksfee,65653
갈수록 흥미진진해져용. ㅋㅋㅋ 20부작인게 아쉽다는.,2013-05-31,10.0,미미님-_-,65653
화이팅!!!!,2013-06-27,10.0,오렌지,65653
^^,2013-06-27,10.0,박선희,65653
랑이 때문에 끝까지 봤네요. 어른 연기자분들(악역빼고) 랑이한테 연기좀 배우세요.,2013-06-27,1.0,꼬마거북이,65653
"드디어 오늘 마지막이네요  모두가 행복해졌으면 좋겠어요  아, 나쁜 놈들 빼고..  끝까지 본방사수한 시청자들 배신하면 안됩니당 ㅋㅋ",2013-06-27,10.0,그래그랬어,65653
마지막 주라서 아쉽당ㅠㅠ 그래도 홧팅!!!!,2013-06-26,10.0,오렌지,65653
마지막 주네요.,2013-06-26,9.0,그린라임,65653
이번주에 끝나나보네요..아쉽다...이호는 어쩌하나~,2013-06-25,10.0,thebest,65653
수요일아~~빨리 와라!!! 천명 홧팅!!,2013-06-25,10.0,pet angel,65653
화이팅!!,2013-06-24,10.0,오렌지,65653
천명 화이팅!!!!,2013-06-23,10.0,오렌지,65653
평점좀 내리지 이게 왜 8.8이나 돼나..??  열혈회원 평점이 딱이구만 5.5,2013-06-23,1.0,왕좌의계모임,65653
"반전,반전,반전,너무한 반전설정은 하나로 놓고 계속 반전이니 아무리 드라마로 봐야 한다지만작가가 시청자의 수준을 너무 무시하는것 같아 웃음이 나온다.재목과 글씨는 3대 사극에 들어갈만 하다.",2013-06-21,1.0,한국용가리,65653
3대 사극을 꼽으라면 천명도 들어 갈 것 같다.,2013-06-21,10.0,호박,65653
"너무 재미납니다. 연기자분, 작가님 모두께  감사 드립니다 !!",2013-06-20,10.0,해밀턴,65653
너무 재밌어요....해피엔딩으로 대반전 하길.....나쁜 인간들 속시원하게 소탕해주길...,2013-06-20,10.0,하늘나무,65653
오늘 최원이 산채를 어찌 구해낼 지 너무나 궁금합니다.. 천명 홧팅..,2013-06-20,10.0,pet angel,65653
천명 화이팅,2013-06-20,10.0,sweety,65653
라ㅐㅎㄱㄷ=62517,2013-06-20,10.0,조금화,65653
송지효 화이팅.. 힘든 스케쥴 잘 견디세용..잼나게 보고 있음다.. 감솨 감솨,2013-06-20,10.0,엄명숙,65653
"내가 이걸 본방으로 보긴한다만.. 진짜 재미, 전개.. 개구려;; 작가가 능력이 개딸리는듯.. 이 좋은 역사적 배경을 갖고 이따위 드라마밖에 못만들다니.. 주인공들 연기력도 안습... 유빈이가 연기 제일 잘하겄소...",2013-06-20,5.0,협객,65653
이게 연출이 그렇게 쩐다면서요? 극본도 쩐다면서요? 브금도 쩐다면서요? 뒤로 갈수록 연기도 좋아진다면서요? 초초초생방인데 생방티도 안낸다면서요? 퀄이 지린다면서요?,2013-06-20,10.0,도깨비,65653
"처음에 최원이 누명쓰고 도망가다 절벽 추락할 때 크게 다치며 기억 잃었다가 화적패의 도움으로 겨우 회복한 후, 기억을 서서히 되찾으면서 자신이 전직 의원이었다는 사실과 민도생의 죽음, 랑과 우영이 관노로 잡혀 간 사실을 알게되는 이야기로 8화까지 간 이후에 누명을 벗고자 분투하는 이야기로 갔어야 했다.",2013-06-20,8.0,ㅎㅎㅎㅎㅎㅎ,65653
정말 진심 더럽게 짜증나는 드라마~첨부터 보지를말았어야할것을..제발좀끝내자,2013-06-19,2.0,우숩군,65653
오늘 천명 보고 진심 이제 안본다. 또다른 막장을 보여주네..해도 너무한다 이젠.이진서(연출)최민기(극본) 내꼭 기억할꺼다 이것들이 만든작품 다신 안본다.,2013-06-19,1.0,왕좌의계모임,65653
지효누나 동욱이형 연기최고~!!그리고... 지효누나 건강관리 열심히하시고 항상 홧팅~!!넘 사랑스럽습니당,2013-06-19,10.0,포미닛현아팬,65653
천명 이정환 화이팅.. 넘 잼 밋 어용..ㅋ,2013-06-19,9.0,곰 날다,65653
천명. 오랜만에 본방사수하는 드라마입니다. 근사한 드라마 감사!,2013-06-19,10.0,dgweg,65653
갑자기 뜬금없이 단도 던지는 젊은 고수가 등장하는 것으로 봐서...조만간 쌍권총을 든 서부의 싸나이가 중전의 비밀병기로 등장한다에 500원 건다!!횟수가 증가 될수록 짜증지수도 증가. 뭔 놈의 종이딱지 하나를 저렇게 보관못해서 지랄을 2주씩이나 떠냐 이말이여!!,2013-06-07,4.0,준경무한사랑,65653
송지효 발연기땜에 시청률이 안나온다는...,2013-06-07,5.0,칼론,65653
대충보고 있어요. 몰입이 안돼.,2013-06-07,6.0,미오,65653
긴장감있는 전개가 재미있어요,2013-06-06,10.0,UncleJoe,65653
