comment,date,score,user,title
보통이 짜응! ㅋㅋ,2014-01-23,10.0,삼촌은겨울좋아,65653
보통아 날씨가 춥구나 오늘은 ㅜㅜ,2014-01-22,10.0,삼촌은겨울좋아,65653
화이팅!!!,2014-01-16,10.0,오리정,65653
보통이 던전앤 파이터 나이트 모델 발탁 예압 갓보통! 짜응! ㅋㅋ,2014-01-16,10.0,삼촌은겨울좋아,65653
ㅋㅋ 시청자를 너무 쉽게 본 드라마.........,2014-01-16,0.0,백두대간,65653
보통아 일루와 ㅜㅜ,2014-01-15,10.0,삼촌은겨울좋아,65653
"아무리 시청률 안나온다고 재방송 편성도 안해버리면 어쩌라구요.본방 시청률만 전부로 생각하는 풍토가 너무 안타깝습니다. 예쁜 남자 뿐 아니라, 총리와나까지.. 재방편성 안하던데.. 왜들그러는지..",2014-01-14,9.0,whoops,65653
아이유는 드라마 선택이 최악인듯.. 최고다이순신의 막장 여파가 있을지도... 보통 이런드라마는 남자는 보기 싫어하죠. 저도 처음 1 2회보다가 식상해서 그만 본 케이스. 장근석은 기존에 나왔던 이미지 그대로 답습한 케이스라 색다른게 없고 여자들의 미친 허영심을 너무 반영에서 보면서 비호감이 되네요.,2014-01-14,2.0,산지기,65653
보통이 보고싶구먼 ㅜㅜ,2014-01-14,10.0,삼촌은겨울좋아,65653
마테보고프다~~,2014-01-13,10.0,모찌9339,65653
"보통, 김보통, 갓보통 ㅜㅜ",2014-01-13,10.0,삼촌은겨울좋아,65653
보통이 보고싶구나 ㅜㅜ,2014-01-12,10.0,삼촌은겨울좋아,65653
0,2014-01-12,0.0,tkfkdgo,65653
시청률..ㅋㅋㅋ,2014-01-12,1.0,바른마음,65653
아이유 화이팅~^^김보통 연기 좋았어요~ 다음엔 꼭 좋은 작품운이 따르길...,2014-01-11,10.0,Amelia,65653
아이유 재섭다!!,2014-01-10,0.0,진실은 있다,65653
장근석 나오는 프로는 재미가 없어서 영~~~~~~~~~,2014-01-10,0.0,hoon,65653
아쉽고 안타깝고 행복했습니다.,2014-01-10,10.0,정암,65653
오늘은 첨부터 끝까지 마지막 장면빼곤 다 슬프네요...계속 울면서 봤다는....시청률은 낮았지만 장근석씨 화이팅입니다,2014-01-09,10.0,오로라,65653
............이것도많이줌 솔직히만화책으로보면재미있지드라마느노금지루했음,2014-01-09,5.0,주스디,65653
시청률 1%대 가보자.. 이런걸 만들고 시청료 달라는 KBS는 폐쇄해라..,2014-01-09,0.0,미친돼지,65653
예쁜남자 끝났네 ㅜㅜ 아이유 김보통 이제 더이상 못본다. ㅜㅜ 근대 난 마테 저양반이 MG그룹 박살내면서 보통회사 가 우리나라 최고의 그룹으로 성공할줄알앗는대 예상이 빗나갔군; 보통갈비 사장이 독고마테고 보통이 가 최다비드 랑 보통회사 공동대표 라니 좀 의외였음 ㅜㅜ 아 이제 수목요일 은 게임이나 해야겟다.,2014-01-09,10.0,삼촌은겨울좋아,65653
보통이 어떡하냐 ㅜㅜ 우씨 나홍란 마녀같은 할망구 아주 자기 아들 두번죽이는구나 ㅡㅡ 아 내일 마지막회 ㅜㅜ,2014-01-08,10.0,삼촌은겨울좋아,65653
화이팅!!!!!!!!!!!!!,2014-01-08,10.0,오리정,65653
"존재 자체가 사랑스런 보물 ,,, 아이유 ★",2014-01-08,10.0,marun5,65653
"힐링 아이콘 이쁜 아이유 ,,, 오늘도 만나자 보통아 ~ 화이팅!!",2014-01-08,10.0,wjddml1,65653
보통이 오늘 볼 수 있는거니?? 빨리 보고싶다,2014-01-08,10.0,구리굿0l,65653
보통이! 잇힝! ㅋㅋ,2014-03-19,10.0,삼촌은겨울좋아,65653
보통이! 내일 드디어 쇼챔출격! 으다다다다 ㅎㅎㅎ,2014-03-18,10.0,삼촌은겨울좋아,65653
보통이! 이번주 수요일 MBC 쇼챔프 오랜만에 무대 기대하갓어 ㅎㅎㅎ,2014-03-17,10.0,삼촌은겨울좋아,65653
보통아! 다음엔 솔약국집 아들들 같은 명품 주말드라마 출연좀 ㅜㅜ,2014-03-16,10.0,삼촌은겨울좋아,65653
보통이! 이번주 수요일 MBC 쇼챔프 오랜만에 무대 기대하갓어 ㅎㅎㅎ,2014-03-17,10.0,삼촌은겨울좋아,65653
보통아! 다음엔 솔약국집 아들들 같은 명품 주말드라마 출연좀 ㅜㅜ,2014-03-16,10.0,삼촌은겨울좋아,65653
보통이! 에헤라디야 ㅋㅋ,2014-02-24,10.0,삼촌은겨울좋아,65653
